name,altName,country,lat,lon,action,islandCrag,islandCragId
"Castle rock Santa Cruz, CA",Sunnyvale,"CA, USA",37.245362,-122.111492,map,Castle Rock,516cf537bdc0f71fdd00748e
Lillgalten,Sundsvall,Sweden,62.17588,17.529931,map,Lillgalten,516e27c062bfea195a00ffd7
Left Fork,Joe&#39;s Valley,USA,39.275554,-111.218247,add,,
Stalker,Vyborg,Russian Federation,60.750224,28.794119,map,Stalker,516e753762bfea195a0285d2
Liljendal,Helsinki,Finland,60.568199,26.0735,map,Liljendal,516e621c62bfea195a02203b
Meilahti,Helsinki,Finland,60.187599,24.897499,map,Meilahti,516e621c62bfea195a02204e
Ailefroide,Grenoble,France,44.888107,6.445406,map,Ailefroide,516d4ae8bdc0f71fdd03b72e
Paasivuori,Jyväskylä,Finland,62.153301,25.717699,map,Jyväskylä,516e621c62bfea195a022047
Vorgol,Lipetsk,Russian Federation,52.574211,38.351861,map,Vorgol,516e753762bfea195a0285cb
Moe's Valley,St George,"UT, USA",37.066273,-113.630197,map,Moe's Valley,516cf537bdc0f71fdd007497
Soltuna,Åland,Finland,60.386902,19.8438,map,Åland,516e621c62bfea195a022030
Lysingsbadet,Västervik,Sweden,57.739327,16.667891,map,Västervik,516e27c062bfea195a00ffb3
Valberghalvøya,Skien,Norway,58.889568,9.402298,add,,
Håkmark,Umeå,Sweden,63.916941,20.229843,map,Håkmark,516e27c062bfea195a00ffc3
Widdop,Yorkshire,United Kingdom,53.7901,-2.1038,map,Widdop,516e4e6362bfea195a01a8dc
Ylästö Boulder,Helsinki,Finland,60.290598,24.899611,add,,
Shek O,null,null,22.22966,114.255762,map,Shek O,516e80c962bfea195a02bc04
Jävre,Piteå,Sweden,65.136192,21.490545,map,Jävre,516e27c062bfea195a00ffec
Sailing Hawk Boulders,Durango,USA,37.308997,-107.884382,map,Sailing Hawks,516cf537bdc0f71fdd007501
Sustenpass,Lucerne,Switzerland,46.748199,8.46519,map,Sustenpass,516e14ce62bfea195a006cc4
Skevik,Stockholm,Sweden,59.342836,18.378351,map,Skevik,516e27c062bfea195a010037
Nacka Kvarn,Stockholm,Sweden,59.298106,18.149028,map,Nacka Kvarn,516e27c062bfea195a010004
Sikati cave,Kalymnos,Greece,37.059638,26.938128,map,Kalymnos,516d4ae8bdc0f71fdd03b81a
Sotunki,Helsinki,Finland,60.300999,25.1583,map,Sotunki,516e621c62bfea195a022052
Finnsvedsberget,Stockholm,Sweden,59.282101,18.33373,map,Finnsvedsberget,516e27bf62bfea195a00ff47
Little Cottonwood Canyon,Sandy,"UT, USA",40.571784,-111.772842,map,Little Cottonwood,516cf537bdc0f71fdd0074f4
Lyngen,Tromsø,Norway,69.574898,20.2183,add,,
Hölö skog,Södertälje,Sweden,59.036316,17.624817,add,,
"Stankill, Ivory Tower, Kalydna &amp; Iannis",Kalymnos,Greece,37.000999,26.9424,map,Kalymnos,516d4ae8bdc0f71fdd03b81a
Arginonta,Kalymnos,Greece,37.014339,26.971395,map,Kalymnos,516d4ae8bdc0f71fdd03b81a
Ilveskallio,Nokia,Finland,61.499753,23.260477,add,,
Murron kivi,Jyväskylä,Finland,62.254902,24.744301,map,Jyväskylä,516e621c62bfea195a022047
Kasteli &amp; Dolphin Bay,Kalymnos,Greece,37.017683,26.941284,map,Kalymnos,516d4ae8bdc0f71fdd03b81a
Andersens,Grampians,Australia,-36.890785,142.382212,map,Grampians,516d8d0fbdc0f71fdd05485a
Jurassic Park,Kalymnos,Greece,37.007025,26.947221,map,Kalymnos,516d4ae8bdc0f71fdd03b81a
Presten,Lofoten,Norway,68.183105,14.219055,map,Lofoten,516e3f5a62bfea195a017782
American Fork Canyon,Orem,"UT, USA",40.447078,-111.684424,map,American Fork,516cf537bdc0f71fdd0075a8
Kamień Michniowski,Kielce,Poland,50.988746,20.864754,add,,
Stryn,Ålesund,Norway,61.874802,6.77595,map,Stryn,516e3f5a62bfea195a017785
Chandler Park,Tulsa,"OK, USA",36.131324,-96.075611,map,Chandler Park,516cf537bdc0f71fdd0074f7
Paynes Ford,Wellington,New Zealand,-40.882156,172.813261,map,Paynes Ford,516e681d62bfea195a02305e
Källsberget,Boden,Sweden,65.639397,21.076099,map,Källsberget,516e27bf62bfea195a00ff4c
Sa Gubia,Mallorca,Spain,39.695995,2.672032,map,Sa Gubia,516d1ec8bdc0f71fdd023a1a
Moon Hill,Yangshuo,China,24.72781,110.467358,map,Yangshuo,516e5df862bfea195a020795
Lei Pi Shan,Yangshuo,China,24.70017,110.467229,map,Yangshuo,516e5df862bfea195a020795
Stetinden,Harstad,Norway,68.164916,16.592978,add,,
Osp,Trieste,Italy,45.571191,13.858112,map,Osp/misja Pec,516d880bbdc0f71fdd052fee
Sipoo,null,null,60.37009,25.267868,map,Sipoo,516e621c62bfea195a022037
Kullaberg,Helsingborg,Sweden,56.298682,12.468109,map,Kullaberg,516e27bf62bfea195a00ff30
Montserrat,Barcelona,Spain,41.591054,1.818872,map,Montserrat,516e7df162bfea195a02b223
St. Léger,Avignon,France,44.212695,5.275154,add,,
Tramway,Hemet,"CA, USA",33.810817,-116.647167,map,The Tramway,516cf537bdc0f71fdd007530
The Scalp,Dún Laoghaire,Ireland,53.218831,-6.179852,add,,
Cliffbase,Split,Croatia,43.134564,16.595707,map,Cliffbase,516e59d362bfea195a01f4e4
"Blue Mountains, Australia",Katoomba,Australia,-33.637489,150.289124,map,Blue Mountains,516d8d0ebdc0f71fdd05482c
Ostaš,Wałbrzych,Poland,50.556906,16.211143,map,Ostas,516e769662bfea195a028c47
Flagstaff Mountain,Boulder,"CO, USA",40.00132,-105.299277,map,Boulder De Coll Jovell,516e7df162bfea195a02b224
"Boone, NC",Charlotte,"NC, USA",36.216441,-81.675367,map,Boone,516cf537bdc0f71fdd0074cf
"Waterval Boven, South Africa",Nelspruit,South Africa,-25.640095,30.329046,add,,
Felbertal,Saalfelden Am Steinernen Meer,Austria,47.16871,12.53595,map,Felbertal,516ec82e91e67300000000e8
El salto mexico,Monterrey,Mexico,25.377997,-100.170336,map,El Salto,516d1ec8bdc0f71fdd023a19
"Rumbling Bald, NC",Asheville,"NC, USA",35.444746,-82.218912,map,Rumbling Bald,516cf537bdc0f71fdd00748f
Lensberget/Grossberget,Falun,Sweden,60.870596,15.711737,,,
Kantaberg,Boden,Sweden,65.666587,20.322046,map,Kantaberg,516e27c062bfea195a010040
Adamów,Ostrowiec Świętokrzyski,Poland,51.031733,21.1622,map,Adamów,516dc233a11561924600346d
Penitente Canyon,Del Norte,USA,37.843309,-106.285841,map,Penitente Canyon,516cf536bdc0f71fdd0073cc
Batiliman,Sevastopol&#39;,Ukraine,44.420724,33.681679,map,Batiliman,516e6d8462bfea195a0259f2
Marstrand,Västervik,Sweden,57.90021,16.437901,map,Västervik,516e27c062bfea195a00ffb3
The Smoke Bluffs,Squamish,Canada,49.70604,-123.138166,map,Squamish,516e206362bfea195a00c3d3
Nærsnes,Oslo,Norway,59.75138,10.509882,add,,
Killeri,Nokia,Finland,61.505215,23.354983,add,,
Plateau,Rocklands,South Africa,-32.109551,19.068532,map,Rocklands,516dbb38a115619246000076
Mossy Bluff,Little Rock,"AR, USA",35.519094,-91.999125,map,Mossy Bluff,516cf537bdc0f71fdd007572
Muir Valley,Red River Gorge,USA,37.723139,-83.636442,map,Red River Gorge,516cf537bdc0f71fdd0074d2
Right Fork,Joe&#39;s Valley,USA,39.291731,-111.179066,add,,
Ahoinen,Hämeenlinna,Finland,60.830502,24.320548,map,Hämeenlinna,516e621c62bfea195a022053
Cala Fuili,Cala Gonone,Italy,40.256802,9.6246,map,Cala Fuili,516d677abdc0f71fdd047acc
New Joe's,Joe&#39;s Valley,USA,39.307738,-111.113706,add,,
The Roaches,Peak District,United Kingdom,53.15866,-1.992924,map,Peak District,516e4e6362bfea195a01a8b2
Hyttyskivi,Oulu,Finland,65.131374,25.856237,add,,
Impivaara,Turku,Finland,60.482304,22.258215,map,Impivaara,516e621c62bfea195a02204c
Presten boulders,Lofoten,Norway,68.177597,14.2102,map,Lofoten,516e3f5a62bfea195a017782
Salmiranta,Jyväskylä,Finland,62.219501,25.801399,map,Jyväskylä,516e621c62bfea195a022047
Gorge aux Châts,Fontainebleau,France,48.3997,2.51694,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Gunnarsklint,Åland,Finland,60.347824,19.863752,map,Åland,516e621c62bfea195a022030
Västerby,Pietarsaari,Finland,63.826101,22.701702,add,,
Brody Iłżeckie,Ostrowiec Świętokrzyski,Poland,51.007922,21.171684,add,,
Varazze,Finale Ligure,Italy,44.390249,8.554058,map,Varazze,516d6779bdc0f71fdd047a7e
Skälefjäll,Bohuslän,Sweden,58.363544,11.474898,map,Bohuslän,516e27c062bfea195a00ffdd
Ula,Larvik,Norway,59.018979,10.178263,map,Ulassai,516d677abdc0f71fdd047b52
Keinukallio,Kerava,Finland,60.383284,25.132395,add,,
Burbage,Peak District,United Kingdom,53.341841,-1.60637,map,Peak District,516e4e6362bfea195a01a8b2
Rösåsberget,Örnsköldsvik,Sweden,63.397384,18.417764,add,,
Pirunvaara,Kajaani,Finland,64.240175,27.629929,add,,
Øyna,Arendal,Norway,58.505287,8.942184,add,,
Munkkiniemi,Helsinki,Finland,60.193127,24.877617,map,Munkkiniemi,516e621c62bfea195a022057
"Thakhek, Pha Tam Kam",Muang Khammouan,Lao People&#39;s Democratic Republic,17.455882,104.915957,map,Thakhek,516e810b62bfea195a02bc77
Kirkkonummi,Helsinki,Finland,60.07272,24.441447,add,,
The Chief,Squamish,Canada,49.683013,-123.141332,map,Squamish,516e206362bfea195a00c3d3
Vernayaz,Monthey,Switzerland,46.13298,7.033267,map,Vernayaz,516e14ce62bfea195a006cc5
Avery Drive,Tulsa,"OK, USA",36.12609,-96.090546,add,,
Awesome Walls Dublin,Dublin,Ireland,53.401544,-6.315986,add,,
Vårdberget,Södertälje,Sweden,59.041664,17.749164,map,Lilla Vårdberget,516e27bf62bfea195a00ff97
Curbar,Peak District,United Kingdom,53.270385,-1.611949,map,Curbar,516e4e6262bfea195a01a885
Eket,Helsingborg,Sweden,56.149757,12.553768,add,,
Vedauwoo,Cheyenne,"WY, USA",41.240642,-105.342407,map,Vedauwoo,516cf537bdc0f71fdd0074a0
Newlin Creek,Colorado Springs,"CO, USA",38.266759,-105.187397,add,,
Maljasalmi block,Joensuu,Finland,62.675581,28.765726,add,,
Red Rocks - Second Pullout East,Las Vegas,"NV, USA",36.15263,-115.436348,map,Red Rock,516cf537bdc0f71fdd00759e
Forte,Jyväskylä,Finland,62.1106,25.7764,map,Fort Knox,516d8d0ebdc0f71fdd054847
Sneznik,Děčín,Czech Republic,50.794814,14.105415,map,Snezník,516e769662bfea195a028c48
Gärdsås,Göteborg,Sweden,57.749061,12.052753,add,,
Riskeläisvuori,Kustavi,Finland,60.535126,21.371884,map,Riskeläisvuori,516e621c62bfea195a022021
Vittingsberget,Nässjö,Sweden,57.691287,14.872742,add,,
Peñón de Ifach,Costa Blanca,Spain,38.634602,0.075831,map,Peñon De Ifach,516d1ec8bdc0f71fdd0239d7
Glenmalure,Dún Laoghaire,Ireland,52.955877,-6.356277,add,,
Grøtfjordklumpan,Kvaløya,Norway,69.760498,18.518999,add,,
Melo,Tampere,Finland,61.462046,23.431177,add,,
Camarasa,Lleida,Spain,41.892119,0.88191,map,Camarasa,516d1ec8bdc0f71fdd023942
Sad Boulders,Bishop,USA,37.40671,-118.449406,map,Bishop,516cf537bdc0f71fdd00747e
McKenzie Pond,Montréal,Canada,44.30653,-74.093305,map,Mckenzie Pond,516cf537bdc0f71fdd0074b1
Cocalzinho de Goiás,Anápolis,Brazil,-15.807285,-48.874466,add,,
Korpberget,Linköping,Sweden,58.088835,15.667949,map,Korpberget,516e27bf62bfea195a00ff5c
"Indian Creek, UT",Moab,USA,38.45574,-109.716339,map,Indian Creek,516cf536bdc0f71fdd00736e
Kräkiniemi,Kustavi,Finland,60.581909,21.374245,map,Kräkiniemi,516e621c62bfea195a02202c
Wanaka,null,null,-44.696969,169.13229,map,Wanaka,516e681d62bfea195a023060
Donner Summit,Reno,"NV, USA",39.317168,-120.324841,map,Donner Summit,516cf537bdc0f71fdd0074bb
TKAK,Umeå,Sweden,64.083606,19.905338,map,Tkak,516e27bf62bfea195a00ff6e
The Trapps,The Gunks,USA,41.73752,-74.190869,add,,
La Turbie,Nice,France,43.730871,7.403623,map,La Turbie,516d4ae8bdc0f71fdd03b70a
"Guia, Cascais",Rio de Mouro,Portugal,38.695224,-9.447317,map,Guia De Isora,516d1ec8bdc0f71fdd023a32
Pawtuckaway,Manchester,"NH, USA",43.102236,-71.171837,map,Pawtuckaway,516cf537bdc0f71fdd007493
Gap of Dunloe,Trá Lí,Ireland,52.024402,-9.636649,add,,
Boulder Canyon,Boulder,"CO, USA",40.005856,-105.334339,map,Boulder Canyon,516cf537bdc0f71fdd0074a1
Klöverberget,Lohja,Finland,60.1898,24.250999,add,,
Niagara Glen,Niagara Falls,Canada,43.1297,-79.057297,map,Niagara Glen,516e206362bfea195a00c3d4
"Butterfly Valley, Cat Ba, Vietnam",Haiphong,Viet Nam,20.780912,106.974201,map,Butterfly Valley,516e7d5c62bfea195a02af29
Lincoln Woods,Providence,"RI, USA",41.89723,-71.427526,map,Lincoln Woods,516cf537bdc0f71fdd007490
Tres Ponts,null,null,42.255151,1.348247,map,Tres Ponts,516d1ec8bdc0f71fdd023933
El Potrero Chico,Monterrey,Mexico,25.943844,-100.491257,add,,
Mitake,Tokorozawa,Japan,35.800655,139.182551,map,Mitake,516e7ee262bfea195a02b661
Svolværgeita,Lofoten,Norway,68.246495,14.589071,map,Lofoten,516e3f5a62bfea195a017782
Långaström,Kalmar,Sweden,56.639823,15.960657,add,,
Enchanted Forest,Gawler,Australia,-34.603824,139.010286,add,,
The Rock Garden,Del Norte,USA,37.850408,-106.292171,add,,
Icicle Canyon,Leavenworth,USA,47.56144,-120.68078,map,Leavenworth,516cf537bdc0f71fdd007488
Brommablocken,Stockholm,Sweden,59.339668,17.939451,add,,
Koikkala,Mikkeli,Finland,61.775213,27.923212,add,,
Sosnová,Česká Lípa,Czech Republic,50.653107,14.55258,add,,
Havran u Jitravy,Liberec,Czech Republic,50.798598,14.872141,add,,
Agriliki,Marathonas,Greece,38.115634,23.950798,add,,
Ullared,Göteborg,Sweden,57.136053,12.717216,add,,
Harju (petkelmäki),Kouvola,Finland,60.909447,26.704502,add,,
Oppala,Gävle,Sweden,60.76943,17.17723,map,Oppala,516e27c062bfea195a00ffd1
Urca,Rio De Janeiro,Brazil,-22.952426,-43.159189,map,Urca,516e08e562bfea195a0000c0
Champorcher,Torino,Italy,45.625683,7.631593,map,Champorcher,516d677abdc0f71fdd047bc8
Sundergrund,Innsbruck,Austria,47.108837,12.000031,add,,
Säivis,Tornio,Finland,65.85041,23.668582,add,,
Змеиная гора,Priozersk,Russian Federation,61.47996,30.216501,add,,
Inkoo,Helsinki,Finland,60.009638,23.756347,map,Inkoo,516e621c62bfea195a02204a
Witches Canyon,Del Norte,USA,37.837937,-106.294122,add,,
Stenarna,Skellefteå,Sweden,64.717335,20.934062,add,,
Marna,Sundsvall,Sweden,62.270668,17.476931,map,Marna,516e27c062bfea195a010002
The Pharcyde,Monte Vista,USA,37.574685,-106.329954,add,,
Alfacar,Málaga,Spain,37.256498,-3.558669,map,Alfacar,516d1ec8bdc0f71fdd023972
Flø,Ålesund,Norway,62.418335,5.894455,map,Florianopólis,516e08e562bfea195a0000d3
Raholmen,Sundsvall,Sweden,62.35316,17.435051,map,Raholmen,516e27c062bfea195a00fffc
Brändön,Luleå,Sweden,65.678503,22.357264,map,Brändön,516e27c062bfea195a00ffda
Linnavuori,Imatra,Finland,61.218821,29.024677,add,,
Skönstavik,Karlskrona,Sweden,56.201667,15.60771,map,Karlskrona,516e27c062bfea195a010042
Røyken,Drammen,Norway,59.763484,10.403538,add,,
Pegalajar,Málaga,Spain,37.735766,-3.660207,add,,
Riverboulders,Kuopio,Finland,62.838909,27.265277,add,,
Gotthardpass,Zürich,Switzerland,46.559569,8.560152,add,,
Skorgeura,Ålesund,Norway,62.214975,6.050325,add,,
Juonionlahti,Varkaus,Finland,62.417724,28.211174,add,,
Igelboda,Stockholm,Sweden,59.288818,18.271519,add,,
Lords Seat,Yorkshire,United Kingdom,54.034784,-1.872981,add,,
Noret,Stockholm,Sweden,59.210633,18.35367,map,Noret,516e27c062bfea195a01002e
Ginzling Wald,Innsbruck,Austria,47.101299,11.8106,add,,
Avolouhos,Tampere,Finland,61.504949,23.543401,add,,
"Mt Penteli, Prasinos Vraxos",Athens,Greece,38.068551,23.907927,map,Athens,516ce980bdc0f71fdd00006b
Norra Gryta,Västerås,Sweden,59.64502,16.534166,add,,
Lost-Vegas,Svetogorsk,Russian Federation,60.998543,29.104328,map,Lost Boys,516e206362bfea195a00c3c6
Montesa,Alcoy,Spain,38.949799,-0.65227,map,Montesa,516d1ec8bdc0f71fdd023987
Ilkley,Yorkshire,United Kingdom,53.917198,-1.80282,map,Ilkley,516e4e6362bfea195a01a8ce
Bonkers,Västervik,Sweden,57.738622,16.708054,map,Västervik,516e27c062bfea195a00ffb3
Ål,Oslo,Norway,60.645989,8.623703,map,St Alban,516e206362bfea195a00c3b3
Haukankallio,Hämeenlinna,Finland,60.861861,24.713188,map,Hämeenlinna,516e621c62bfea195a022053
Eskön,Gävle,Sweden,60.791783,17.34149,map,Eskön,516e27c062bfea195a00ffce
Lorién,Vaasa,Finland,63.070721,21.574209,map,Vaasa,516e621c62bfea195a022031
Kolorado,Jyväskylä,Finland,62.206832,25.930824,map,Jyväskylä,516e621c62bfea195a022047
Hylteberget,Göteborg,Sweden,57.746908,12.110968,map,Hylteberget,516e27bf62bfea195a00ff2a
Escalera Arabe,El Chorro,Spain,36.915571,-4.749162,map,El Chorro,516d1ec8bdc0f71fdd023928
Notko,Joensuu,Finland,62.935791,29.9948,map,Notko,516e621c62bfea195a02202d
Fataga,Las Palmas De Gran Canaria,Spain,27.875121,-15.566683,map,Fataga,516d1ec8bdc0f71fdd02398f
"Mystery, Ourania &amp; Syblegades Rocks",Kalymnos,Greece,36.986,26.939199,map,Kalymnos,516d4ae8bdc0f71fdd03b81a
Hudson Mt.,Fayetteville,"AR, USA",35.849335,-93.119259,add,,
Hellerud,Oslo,Norway,59.911062,10.85578,map,Hellerud,516e3f5a62bfea195a01778b
Arico,Arona,Spain,28.1873,-16.520201,map,Arico,516d1ec8bdc0f71fdd023948
Niederthai,Innsbruck,Austria,47.119585,10.949796,add,,
Strandtorp,Kalmar,Sweden,56.83194,16.596381,add,,
Glees,Köln,Germany,50.443868,7.26604,map,Glees,516cec69bdc0f71fdd00140f
"Fallataket, Västervik",Västervik,Sweden,57.7598,16.51803,map,Västervik,516e27c062bfea195a00ffb3
Pickala,Kirkkonummi,Finland,60.099836,24.323816,add,,
"City of Rocks, Idaho",Albion,USA,42.076852,-113.704353,map,City Of Rocks,516cf537bdc0f71fdd007579
Hatlamminmäki,Riihimäki,Finland,60.767397,24.829714,add,,
Diabelskie Schronisko,Olsztyn,Poland,50.777395,19.229533,map,Olsztyn,516dc234a1156192460034bb
Moisseenvaara,Joensuu,Finland,62.943386,30.024434,add,,
Käärmekallio,Helsinki,Finland,60.274371,25.093094,add,,
Los Cahorros,Málaga,Spain,37.127057,-3.522508,add,,
Sumpblocket,Kalmar,Sweden,56.804979,16.594436,add,,
Viirilä,Sipoo,Finland,60.320191,25.146715,map,Sipoo,516e621c62bfea195a022037
Grönaväggen,Västervik,Sweden,57.875606,16.280065,map,Västervik,516e27c062bfea195a00ffb3
Pukinmäki,Helsinki,Finland,60.248006,24.987904,add,,
Gullknausen,Kvaløya,Norway,69.744003,18.330299,map,Gullknausen,516e3f5a62bfea195a0177cd
Skokkelvika,Lofoten,Norway,68.2024,13.9769,map,Lofoten,516e3f5a62bfea195a017782
Santa linya,Lleida,Spain,41.927298,0.799727,map,Santa Linya,516d1ec8bdc0f71fdd023936
"Mt Penteli, Iero",Athens,Greece,38.065071,23.915949,map,Athens,516ce980bdc0f71fdd00006b
Valle de Abdalajis,El Chorro,Spain,36.931301,-4.688229,map,Valle De Abdalajís,516d1ec8bdc0f71fdd023a6f
Keshet Cave,Nahariyya,Israel,33.07599,35.194849,add,,
Rajavuori,Kuopio,Finland,62.587299,26.7248,add,,
"Mt Penteli, Krisfigeto",Melíssia,Greece,38.073243,23.921884,add,,
Hattula,Hämeenlinna,Finland,61.086392,24.299355,map,Hämeenlinna,516e621c62bfea195a022053
Kub,Vyborg,Russian Federation,60.646346,28.986311,map,Kub,516e753762bfea195a0285d3
"Great Barrington, Ma",Hartford,"CT, USA",42.189928,-73.35258,map,Great Barrington,516cf537bdc0f71fdd0074ae
Eggum,Lofoten,Norway,68.301697,13.7052,map,Lofoten,516e3f5a62bfea195a017782
Big Bend,Moab,USA,38.650771,-109.484524,map,Big Bend,516cf537bdc0f71fdd0074ba
Needles (California),Fresno,"CA, USA",36.109658,-118.484742,map,Needle Peak,516cf537bdc0f71fdd0074f5
Poios,Coimbra,Portugal,39.98138,-8.551342,map,Poios,516e5e3962bfea195a020b84
Bishop's Peak,Santa Maria,"CA, USA",35.301686,-120.695651,map,Santa Maria,516e08e562bfea195a000065
Ein Fara,Anata,"Palestinian Territory, Occupied",31.834746,35.300059,map,Ein Fara,516e7b0862bfea195a02a7d9
Envers des aiguilles,Chamonix,France,45.899327,6.928596,map,Chamonix,516d4ae8bdc0f71fdd03b749
Paddington,Jyväskylä,Finland,62.257599,26.0217,map,Jyväskylä,516e621c62bfea195a022047
Tjörnbroklippan,Bohuslän,Sweden,58.065893,11.730738,map,Tjörnbroklippan,516e27bf62bfea195a00ff2d
Hyttyskallio,Salo,Finland,60.362663,23.134546,map,Hyttyskallio,516e621c62bfea195a022022
Porto Colom,Mallorca,Spain,39.414082,3.271508,map,Mallorca,516d1ec8bdc0f71fdd02392b
Broughton Bluffs,Gresham,"OR, USA",45.541345,-122.378035,map,Broughton Bluff,516cf536bdc0f71fdd007471
The Flatirons,Boulder,"CO, USA",39.989254,-105.29284,map,Boulder De Coll Jovell,516e7df162bfea195a02b224
Devils tower,Devils Tower,USA,44.593034,-104.710007,map,Devils Tower,516cf536bdc0f71fdd0073d9
Stora Blåmann,Kvaløya,Norway,69.734901,18.5882,add,,
Pianokrakken,Lofoten,Norway,68.189659,14.223003,map,Pianokrakken,516e3f5a62bfea195a0177db
Mustavuori (Tampere),Tampere,Finland,61.493471,23.60212,map,Mustavuori,516e621c62bfea195a02201f
Paklenica Gorge,Zadar,Croatia,44.30739,15.4739,add,,
Acephale,Calgary,Canada,51.037076,-115.131226,map,Acephale,516e206362bfea195a00c390
Les Calanques de Marseille,Marseille,France,43.214184,5.430679,add,,
"Fairhead, Northern Ireland",Belfast,United Kingdom,55.227901,-6.15131,add,,
Piburger See,Innsbruck,Austria,47.196303,10.885112,add,,
Black Mountain,Hemet,"CA, USA",33.827699,-116.757988,map,Black Mountain,516cf537bdc0f71fdd007495
Prohibition,Fayetteville,"AR, USA",35.863457,-92.904682,add,,
"Wild Iris, Wyoming",Lander,USA,42.585255,-108.733771,map,Wild Iris,516cf536bdc0f71fdd007375
Stoney Point,Simi Valley,"CA, USA",34.273354,-118.602433,map,Stoney Point,516cf537bdc0f71fdd00749b
Dayton pocket,Chattanooga,"TN, USA",35.406961,-84.880371,map,Dayton Pocket,516cf537bdc0f71fdd0074c3
Loven,Bergen,Norway,60.873603,7.260933,map,Loven,516e3f5a62bfea195a0177a6
Montsant,Costa Daurada,Spain,41.262066,0.815735,map,Montsant,516d1ec8bdc0f71fdd023932
Little Si,Seattle,"WA, USA",47.487542,-121.75523,map,Little Si,516cf536bdc0f71fdd00737b
Doolin,Galway,Ireland,53.034039,-9.388504,add,,
Mall Hill,Dún Laoghaire,Ireland,53.038478,-6.333168,add,,
Rock Creek,Mammoth Lakes,USA,37.5457,-118.691525,map,Rock Creek,516cf537bdc0f71fdd007512
Tremadog,Wales,United Kingdom,52.943699,-4.12708,map,Walensee,516e14ce62bfea195a006c87
Long Dong,Chi-lung,"Taiwan, Province of China",25.111841,121.92274,map,Long Dong,516e809962bfea195a02bb8c
Ewige Jagdgründe,Innsbruck,Austria,47.065752,11.752506,add,,
Grandmother Mountain,Charlotte,"NC, USA",36.218103,-81.674595,add,,
Annot,Cannes,France,43.959882,6.682681,map,Annot,516d4ae8bdc0f71fdd03b723
Farley,null,null,null,null,map,Farley,516cf537bdc0f71fdd0074af
Ötztal,Innsbruck,Austria,47.202077,10.898094,map,Ötztal,516ec82e91e6730000000079
"Plex,",Monthey,Switzerland,46.172758,7.052332,map,Plex,516e14ce62bfea195a006cca
Chateauvert,Marseille,France,43.496207,6.037803,map,Chateauvert,516d4ae8bdc0f71fdd03b703
Fenda,Setúbal,Portugal,38.479495,-8.983619,map,Fenda,516e5e3962bfea195a020b82
El Cogul,Lleida,Spain,41.4655,0.694005,map,El Cogul,516d1ec8bdc0f71fdd0238bf
Krokviken,Sundsvall,Sweden,62.360621,17.477403,map,Krokviken,516e27c062bfea195a00ffc7
eZemvelo,Witbank,South Africa,-25.704713,28.989597,map,Ezemvelo,516dbb38a115619246000050
The Quarry,Del Norte,USA,37.644685,-106.299471,map,The Quarry,516e681d62bfea195a023056
Elephant Rocks,Del Norte,USA,37.765071,-106.31018,map,Elephant Rocks,516e681d62bfea195a023055
Big Choss,Calgary,Canada,51.116886,-115.109682,map,Big Choss,516e206362bfea195a00c3e8
Wonderland - Enchanted Forest,Gawler,Australia,-34.598228,139.005702,add,,
"Mt Pinovo, Kalogeros",Notia,Greece,41.117816,22.173387,add,,
Dinas Rock,Swansea,United Kingdom,51.759161,-3.578238,map,Dinas Rock,516e4e6362bfea195a01a8c7
Torsebro,Kristianstad,Sweden,56.105052,14.13301,map,Torsebro,516e27c062bfea195a00fff3
Pontives,Bolzano - Bozen,Italy,46.589895,11.635723,map,Pontives,516d6779bdc0f71fdd047a8f
Koh Tao,Chumphon,Thailand,10.0892,99.8367,map,Koh Tao,516d85a4bdc0f71fdd051904
Ragnarök,Södertälje,Sweden,59.021243,17.750344,map,Ragnarök,516e27c062bfea195a010017
Roadside,Rocklands,South Africa,-32.1642,19.0368,map,Rocklands,516dbb38a115619246000076
Skytebanen,Bergen,Norway,60.370625,5.310554,map,Bergen,516cec69bdc0f71fdd00146b
Skottsund,Sundsvall,Sweden,62.289722,17.393804,map,Skottsund,516e27c062bfea195a010020
